text,rating,sentiment_score,prediction,label,meta_main_category
Put them up for just before the 4th of July weekend.<br />By the Wed. after they were toast.<br />I will say we had some big storms with high winds come thru.<br />For what I paid for them I have no complaints but be aware that they are probably best for one time use.,3.0,0.3525,1.0,0,Amazon Home
This product was too light and I  was unable to use it  outside where I had planned to-the flags just tangled around the string.,2.0,-0.033333335,0.0,0,Amazon Home
"I have used the paper ones in the past and they just don't hold up on the water for a boat parade. Although haven't used these yet, I went over them with a fine tooth comb and they seem well made, especially for the price I paid. Should last through a 30 minute boat ride and if they survive, I'll put them away for next year.<br /><br />UPDATE 7-7-14<br />Used these to decorate a boat for an on the water parade. The stringer held up well. I taped the flags in place at the bottom to keep them stable, worked great. Very colorful. Was able to save for next years parade too.",5.0,0.09222222,1.0,1,Amazon Home
"How much more effort would it have taken to print this product with the patriotic design on both sides?  It really limits the usefulness of the banner to have it printed on only one side, basically requiring you to display it against a wall or in some way that the reverse side (white with a vague reflection of red and blue from the other side) doesn't show.  I really think this fact should have been made clear in the description.  Otherwise I have no problem with the banner; it's nice and large and stayed up for the party.",2.0,0.099107146,1.0,0,Amazon Home
Bought these as a gift for my goth wanna be mom.  She loved em!  They arrived quickly and as advertised.  I would purchase from this vender again!,5.0,0.6458333,1.0,1,Toys & Games
"To start, yes it is shorter...but that's because it's 1/200 scale. It is very well articulated and feels durable. It is an excellent toy. A nice little companion for your little mecha enthusiasts. It might be your kid's new favorite toy. It's pocket sized...take it to the office and decorate your desk with it. Let the world know that you love anime and guns and aren't afraid to show it!",5.0,0.20126262,1.0,1,Toys & Games
My 19 year old college student still has this same doll for the last 18 years! Now she bought the same one for her Niece (only difference is that this one does not have an internal 'squeeker'). The Madame Alexander dolls become part of your family.,5.0,0.016666668,1.0,1,Toys & Games
I bought this for a friend who is a manatee enthusiast. They loved it.,5.0,0.7,1.0,1,Toys & Games
It is adorable,5.0,0.5,1.0,1,Toys & Games
My kids loved them. Perfect for traveling and hugging. I couldn’t have picked a better gift.,5.0,0.73333335,1.0,1,Toys & Games
"Perfect size, fast shipping, did not disappoint.",5.0,0.6,1.0,1,Toys & Games
This is the cutest little manatee you could think of!,5.0,-0.234375,0.0,1,Toys & Games
Nothing like the picture showed. It looks nothing like a manatee. Very disappointed. Do not purchase unless you want something that looks like a whale.,1.0,-0.975,0.0,0,Toys & Games
Adorable!,5.0,0.625,1.0,1,Toys & Games
"Looks just as shown and very soft and fluffy.  The picture makes it look more brown than it is though.  It's more a grey color which is the color manatees really are (though if you've gone snorkeling with them in Florida like I did, you'd see that all the dirt that covers them hides their grey and makes them look brown instead in real life).",5.0,0.15375,1.0,1,Toys & Games
"The animal we received looks nothing like the picture. It only resembles a manatee/the picture in that it is gray.  The face is totally different, and the body looks like a gray balloon.  Won't work for an animal rescue event, as it is hard to discern what it is.",1.0,-0.097222224,0.0,0,Toys & Games
It looks nothing like the picture. It looks like a whale with a tiny snout. So disappointed. My husband was trying to be sweet because I had mentioned how much I love manatees. We sent it back. Please do not order.,1.0,0.02,1.0,0,Toys & Games
"I've bought a couple of these now. You get what you pay for. Great for bashing, but run time seems lower than expected, and they don't balance charge well.",3.0,0.35,1.0,0,Toys & Games
"Awesome battery for my RC trucks, great power and run time!! Really good deal!!",5.0,1.0,1.0,1,Toys & Games
"This is an excellent battery,it holds charge for a long time.5 stars.",5.0,0.475,1.0,1,Toys & Games
worked great on our teton 1/18th<br />have to use velcro and just barely fits in there.<br />universal plug adapters fits latrax plug in :),5.0,0.45,1.0,1,Toys & Games
My kids love these stickers to track their progress in their reading curriculum.,5.0,0.5,1.0,1,Amazon Home
This is excellent for young magicians on a budget and excellent to help one think creatively.,5.0,0.65,1.0,1,Toys & Games
Game box arrived damaged but game inside was ok.,3.0,-0.1,0.0,0,Toys & Games
We play it often,3.0,0.0,0.0,0,Toys & Games
the family loved it!!  we are still playing it on the weekends.  it will be a hit around the holidays.,5.0,1.0,1.0,1,Toys & Games
This is a great game for family game night. It has questions for both kids and adults...and is alot of fun. Very educational and lots of fun. The only drawback is that it needs more cards.,5.0,0.178125,1.0,1,Toys & Games
"Hasbro ruined a perfectly good game.  There was nothing wrong with the old version.  Someone at the Hasbro company needed a performance report bullet to boost their score.  If you're looking for Operation, then look for the original version, not this Millennial generation butchering of a classic.",2.0,0.07361111,1.0,0,Toys & Games
"I hate to give negative reviews, especially to something I grew up playing and loved as a child. This is the same great game that I grew up with as a child. The concept is the same, the 'tools' you use are the same as are the parts and pieces. Unfortunately, my game is flimsy. It was super easy to get the pieces out; and I decided that maybe it was just because it was easier as an adult with more eye and hand coordination. However, the buzzer begin working only sometimes and everything just 'feels' flimsy. I enjoy the game but I wouldn't suggest you buy the game because it's not the high quality game it used to be.",3.0,0.016333334,1.0,0,Toys & Games
When I was kid in the 80's and you touched the sides this thing used to buzz and vibrate almost like a shock...scared you so much it was fun! Well this new modified version just makes a buzz noise...I was let down by this and so was my husband. This is not the game I remember. While my 6 year old has a fun time with this game...I was it was how I remembered it.,3.0,0.07940116,1.0,0,Toys & Games
"works good ,,, but atena mount breaks off easy ,,, can be modded for custom atena mount form integy",3.0,0.56666666,1.0,0,Toys & Games
oem box works well and fits where it is supposed to go. Clean look.,4.0,0.36666667,1.0,0,Toys & Games
Antenna bracket broke on my stock box off of my slash 1/10 so I replaced it with this. Works better with the shorty antenna,5.0,0.5,1.0,1,Toys & Games
Nice design. Seals up nicely.,5.0,0.6,1.0,1,Toys & Games
Great stock replacement option. Good quality great fit just a perfect stock replacement. Is also helpful that it comes with grease for the seals although i would recommend waterproof marine grease. Definitely would recommend to a friend.,5.0,0.6166667,1.0,1,Toys & Games
The dome is impossible to get back on. We were very disappointed.,2.0,-0.5472222,0.0,0,Toys & Games
"This Bug Hut is a lot smaller than you expect it to be. Besides Roly Poly's, the hut will hold 1 bug.",2.0,0.0,0.0,0,Toys & Games
My two year old loves it. He isn't old enough to catch the bugs for himself but he loves watching the bugs and carrying them around in the Bug Jug.,5.0,0.06666667,1.0,1,Toys & Games
"This is a gift for a 2 year old who is obsessed with bugs. It is small enough that he can, and does, carry it around with him and the domed shape makes it possible to &#34;study&#34; the bug from all directions. For my hands the carry band is a little tight, but for his hands, it's a good fit. We still have snow on the ground so the bug jug hasn't had a huge amount of use, but I have high expectations that it will be a favorite once the bugs show up.",5.0,0.09532738,1.0,1,Toys & Games
"I ordered this to go with a couple of preying mantis egg cases - I wanted to be able to see the baby bugs. It arrived promptly and properly contained the egg cases, and also the baby mantids - I was very happy to NOT have a zillion baby mantids roaming around my screened-in porch! It was easy enough to take the bug jug out to the garden and open it to release the mantids, too.<br /><br />When I ordered it, I thought ""And we have a boy, so this will be fun for him anyhow. Bugs. Educational toy!"" The boy is currently afraid of bugs (except ants, which he is willing so step on), so it's not so useful with him right now...",5.0,0.23179564,1.0,1,Toys & Games
Gorgeous barbie. She was in very good condition and the box was in good shape.,5.0,0.77,1.0,1,Toys & Games
Me gustó mucho.  Es ideal para regalar.,5.0,0.9,1.0,1,Toys & Games
Get value.  I buy these for family game night. We have lots of fun,5.0,-0.05,0.0,1,Sports & Outdoors
overpriced,2.0,0.0,0.0,0,Toys & Games
"Just a fun way to pass some idle time.  No money to win or lose, but fun to accumulate a big winning pot. And no chasing around the stores to find out they don't stock it.  Thank you Amazon",5.0,0.38,1.0,1,Toys & Games
"Like it,it's cute and small. 😊",5.0,0.125,1.0,1,Toys & Games
"The Radica Pocket Poker definitely deserves a 5 star.  It works great, the screen is clear and easy to read and it fits nice in your hand.  We always bought this type in the store, but they are no longer available.  Thank Goodness for Amazon.",5.0,0.3888889,1.0,1,Toys & Games
This is a game I got for a kid. He likes it this week but he probably will get tired of it next week.,5.0,-0.26666668,0.0,1,Toys & Games
I thought it was 2 games..dueces and draw..it wasn't...it was small..no lites and I am just so sorry I wasted $$ on it.,1.0,-0.35,0.0,0,Toys & Games
"Gave this as a gift to my 91 year old mother.  She's had another one for years.  We were surprised by the size of it; didn't check dimensions, went by perception of the photo.  She says the jackpots are much lower totals which she didn't like as much!",3.0,0.1625,1.0,0,Toys & Games
These guys are not cheap by their stuff is really good. Be aware that this dagger is large and will feel more like a short sword to small children.,4.0,0.1734694,1.0,0,Toys & Games
2.75 for one.. when pictures show 5.. not worth the purchase.,1.0,-0.15,0.0,0,Toys & Games
I used this as a topper for my son's cake. It was the perfect size for what i needed and we got to keep it as a toy after.,4.0,1.0,1.0,0,Toys & Games
These just make me laugh! Bought them for the Christmas gag stocking stuffer. Everyone got a kick out of them.,5.0,0.375,1.0,1,Toys & Games
"It states right there in the title of the product ""1 zombie finger puppet"". And says in the description that one will be selected randomly. I ordered my one zombie finger puppet for $.75 and I received two. So, not bad. And they glow in the dark!",4.0,-0.012946429,0.0,0,Toys & Games
Excellent!,5.0,1.0,1.0,1,Toys & Games
"Ohi love the stamp,Came fast well packaged. Great for my collection.",5.0,0.5,1.0,1,Toys & Games
Beautiful doll she has a fluffy dress and it's just beautiful!!!,5.0,0.55,1.0,1,Toys & Games
I bought these napkins for my son's first birthday party. They are so adorable and look nice with all the matching items to go with it.,5.0,0.45,1.0,1,Amazon Home
My grandson loved it.  Ratchet was #1 choice foe Cheistmas.  He is four years old and he can manipulate the transformer like a pro.,5.0,0.4,1.0,1,Toys & Games
grandson loves it; hours at play; possibly great for mechanical development; needs a younger mind to put it back together when help ois asked; not for some of us elders;,5.0,0.26666668,1.0,1,Toys & Games
Cute truck but didn't light up. Upon battery inspection saw it was all corroded and unable to operate when I tried inserting a new battery.  I will be returning this item.,1.0,0.13409092,1.0,0,Toys & Games
Fast service. Great product,4.0,0.5,1.0,0,Toys & Games
"TOY is great, just wish the battery had been removed. Was able to clean it up & the lights worked.",4.0,0.5555556,1.0,0,Toys & Games
Gave it as a gift,5.0,0.0,0.0,1,Toys & Games
It’s a lot smaller than expected but it’s ok,5.0,0.13333334,1.0,1,Toys & Games
My grandson will love this!  I had to clean the battery terminals and replace battery but that was to be expected.,5.0,0.29722223,1.0,1,Toys & Games
Item did not work upon arrival. Seller was no help.,1.0,0.0,0.0,0,Toys & Games
Didn't realize this was a miniature Hess toy when I purchased it.  Have come to really like the value of Hess toys at least the larger ones.,3.0,-0.033333335,0.0,0,Toys & Games
It's what I expected! My son is gonna love it! It has so much for him to do! Great for a child who loves science.,4.0,0.3875,1.0,0,Toys & Games
my granddaughter loves it.,5.0,0.0,0.0,1,Toys & Games
All pieces look alike.  Never finished it.,1.0,0.0,0.0,0,Toys & Games
"One of the most difficult puzzles I've completed.  It looks amazing, will glue and frame to hang in my living room.",5.0,0.2,1.0,1,Toys & Games
"I liked the puzzle and I have gotten puzzles from this company before and was happy with their product. I was a little surprised that there we a couple of pieces that split apart. I did not stress the pieces at all, they just flaked off.",3.0,0.328125,1.0,0,Toys & Games
Great for family time in a crazy aerospace household.  Encourages more inquisitive discussions.,5.0,0.23333333,1.0,1,Toys & Games
"Ordered this to fill some quarantine activity time. It did not disappoint. This puzzle took me a week to do (an hour a day), and I had fun learning about the different rockets while I was doing it :)",5.0,0.26666668,1.0,1,Toys & Games
"Challenging, interesting and educational all in one!  Well made puzzle!",5.0,0.46354166,1.0,1,Toys & Games
"Great looking puzzle, pieces fit, and stayed together well, as shown on box, though not quite as clearly (as is common/would be expected with a puzzle).  Also fun and different sized and styled puzzle pieces than commonly seen in many puzzles made putting the puzzle together more fun and interesting than normal.",5.0,0.2625,1.0,1,Toys & Games
Great game. Well made. Csn be eady or more challenging.,5.0,0.35,1.0,1,Toys & Games
"I love this game. It is a higher level of tic-tac-toe where you have to strategically plan where to place your piece. With 2 players, it is moderately complex. With more players, it becomes very complex. I hope to play with 3 or 4 players someday. I really like this game and want to keep it. I recommend you buy this.",5.0,-0.005,0.0,1,Toys & Games
Great to have a variety of these to find out which ratio you like the best.  I use an RC calculator to get ratios.,5.0,0.9,1.0,1,Toys & Games
Needed this guy in my son's collection!  Would recommend the mini figures to anyone needing to add to their sets!,5.0,0.0,0.0,1,Toys & Games
Fall apart JUNK!,1.0,0.0,0.0,0,Toys & Games
"This is just like paper brakes so easy, don’t waste your money",1.0,0.11666667,1.0,0,Toys & Games
Cheaply made. Shredding apart,2.0,0.4,1.0,0,Toys & Games
Suction could be better or having short fat fingers.,2.0,0.25,1.0,0,Toys & Games
Finger Traps. My son loved them but I am trapped forever since there are no instructions.,4.0,0.25,1.0,0,Toys & Games
These are ok. Just toys.,4.0,0.5,1.0,0,Toys & Games
Find like the old days,5.0,0.1,1.0,1,Toys & Games
Great seller and these are great fun although perhaps not as much fun as unused mouse traps for deployed army mechanics of a specific age. Idle hands aren't as idle with doodads to monkey with.,5.0,0.35833332,1.0,1,Toys & Games
I bought these Chinese fingers to use as table toys for my 5 year old grandsons birthday party.  The kids didn't know what they were at first but soon had fun locking them on.  It was an inexpensive neat little toy .,5.0,0.0925,1.0,1,Toys & Games
"I got 12 in the bag.  They do trap fingers and keep kids intertained, so i am happy. I would buy more.",5.0,0.65,1.0,1,Toys & Games
"Prompt shipment, good product",5.0,0.7,1.0,1,Toys & Games
Rabbits approve,5.0,0.0,0.0,1,Toys & Games
Thank you for the great service! Item as described.,5.0,1.0,1.0,1,Toys & Games
Thank you!,5.0,0.0,0.0,1,Toys & Games
"These Chinese Finger Traps are lots of fun and inexpensive. They work with the tension of your forefingers, pushing or pulling against each other,",5.0,0.058333334,1.0,1,Toys & Games
These are great! fun and colorfull,5.0,0.65,1.0,1,Toys & Games
These are such fun when given to those who have never seen them before. I bought them as stocking stuffers and they were awesome.,5.0,0.43333334,1.0,1,Toys & Games
"Try these on a child with special needs... they will learn a lesson, and you will lyao! I never laughed so hard in all my days.",5.0,-0.06507937,0.0,1,Toys & Games
"You can't really mess these up. This product was legit and exactly as expected.<br /><br />Getting a bunch of them is fun too, you can pretend like you're incredible hulk and rip them apart. I taught that one finger trap not to mess with me and my awesome strength.<br /><br />RIP little finger trap.",5.0,0.27321428,1.0,1,Toys & Games
worked,5.0,0.0,0.0,1,Toys & Games
"Bought these bc I had them as a child and washed to pass the gun onto my nieces & nephews. The kids loved them, they wanted to share and show their friends!",4.0,0.875,1.0,0,Toys & Games
"These were good party favors, but some of the 6 year old fingers would slide out too easily. They quickly figured out that they could use their thumbs instead. We also used them to explain to our daughters why trying too hard the wrong way is sometimes not the way out of something, though the metaphor may have been lost on them.",4.0,0.12916666,1.0,0,Toys & Games
"Invited family over for holidays, all the kids received these ;) no fingerprints on my glass to be found! Win for the childless aunt!!!",5.0,0.65625,1.0,1,Toys & Games
"I got what I paid for, but in this case that was not a good thing.  Product quality was horrible.  Found some later at the dollar store in town that did not fall apart.",1.0,-0.45,0.0,0,Toys & Games
Good,4.0,0.7,1.0,0,Toys & Games
Kiddos loved these,5.0,0.7,1.0,1,Toys & Games
My son loves these! Very cute!,5.0,0.8125,1.0,1,Toys & Games
Nice set. My son likes it.,5.0,0.6,1.0,1,Toys & Games
"My 6yo grandson received these as a stocking stuffer and he prizes them.  They are in his pencil box for show and tell only.<br /><br />The detail on each piece is incredible, down to the tiny baseball lacings.  A winner.",5.0,0.24814814,1.0,1,Toys & Games
"This an EMSIA Extended mobile suit in action, it has great articulation and movement, the eye moves, arms and legs move even more than MSIA line. It is just great to have one.",5.0,0.55,1.0,1,Toys & Games
Thank you.,3.0,0.0,0.0,0,Sports & Outdoors
Work well.,5.0,0.0,0.0,1,Sports & Outdoors
The back of the info sleeve in these packs of penny sleeves claim it should fit the 3x4 top loaders. It does not...,1.0,0.3,1.0,0,Sports & Outdoors
Fast Delivery.  A++,5.0,0.2,1.0,1,Sports & Outdoors
Can anyone tell me if these figures come in a box? I want them badly but loose figures are what junk up a man cave the fastest.,3.0,-0.38846153,0.0,0,Toys & Games
Good,4.0,0.7,1.0,0,Toys & Games
Awesome product!!,5.0,1.0,1.0,1,Toys & Games
"This was a gift given to my boyfriend during Christmas, I didn't realize until Christmas Day, when it was opened, that an important piece was missing. You can see from the second picture that there is a drill base, but no drill head to go with it.",3.0,-0.15,0.0,0,Toys & Games
I love how they have a grown up and a baby my two year olds love to play with them and they are so easy to clean,5.0,0.45,1.0,1,Toys & Games
"My 2 to daughter loves her mommas and babies set. Great quality toy, loss of fun!",5.0,0.5875,1.0,1,Toys & Games
These items were of very good quality.,5.0,0.91,1.0,1,Toys & Games
Perfect,5.0,1.0,1.0,1,Toys & Games
"These momma and baby animals are adorable and have nice detail. However, they don't make good bath toys as they have tiny holes that allow them to fill with water!",5.0,0.45,1.0,1,Toys & Games
O.k.,2.0,0.0,0.0,0,Toys & Games
This fits a standard old school 540 motor and fits standard Tamiya with gearing for .6 module spurs. Not for use with white TA03 .4 module spurs such as the TA03F pro.,5.0,0.02,1.0,1,Toys & Games
"Exactly what I've always used, and the price we perfect... I love them, and will definitely be buying more! Thanks!",5.0,0.4375,1.0,1,Toys & Games
Came with holes and wouldn't hold air on first inflate. No refund given.,1.0,0.25,1.0,0,Toys & Games
"Exactly what I was looking for. Perfect for a first baby doll. Soft and snugly, best of all it l",5.0,0.52,1.0,1,Toys & Games
"The two dolls ordered were gifts for two baby Chinese girls, one 5 months and the other 7 months. I think both will treasure these dolls as they get older and spend time playing with them.",5.0,0.013888889,1.0,1,Toys & Games
Was a gift,5.0,0.0,0.0,1,Toys & Games
You can really tell this doll is asian and she is cute.,5.0,0.23333333,1.0,1,Toys & Games
We bought this doll for our adopted Chinese daughter.  It is soft and lovable!  She loves to hug on it and carry it around.  The quality is good.,5.0,0.35625,1.0,1,Toys & Games
"First of all: I adore Reaper paints, Reaper miniatures...heck, I even applied for a job in Denton, TX once upon a time knowing that I'd be closer to the Reaper warehouse & store if I got it (I didn't, c'est la vie).  I'm only disclosing this so that you know I am a firmly biased reviewer with nary an ill word for my favorite mini company.<br /><br />That being said, Reaper's weak spot, paint-wise, has in my experience been their metallics.  I would paint my miniatures almost exclusively with Reaper paints *except* for the metallic bits, which I would coat with GW product.  I gave these a try because the price was right, and I am (like so many other hobbyists) sick of paying so much for GW metallics only to have them dry out before I even get halfway through the pot.<br /><br />Well, Reaper exceeded my expectations.  The flow is fine (that was never a problem), and the coverage is radically improved form what I've experienced.  Rather than looking like yellow paint with flecks of glitter (like hobby paint from Michael's / Hobby Lobby), the dried product looks much more convincingly like metal at 25mm scale.<br /><br />Again, if you tried Reaper metallics in the past and found the coverage poor or the final coat glittery, give them another go - I'm very happy I did!",5.0,0.09223603,1.0,1,Toys & Games
I already had a gold paint. The gold triad allowed me to quickly create the aged bronze look.,5.0,0.11666667,1.0,1,Toys & Games
Reaper paints coat so perfectly. I’ll never use a different brand. Citadel can suck it.,5.0,-0.25,0.0,1,Toys & Games
Reaper paints coat so perfectly. I’ll never use a different brand. Citadel can suck it.,5.0,-0.25,0.0,1,Toys & Games
One arrived dry and had to rehydrate. Great paint otherwise,4.0,0.36666667,1.0,0,Toys & Games
Item just as described and as expected.  Quick shipping.  Quite happy with it.,5.0,0.34444445,1.0,1,Sports & Outdoors
"I named my daughter Áine back in 1996. Imagine my surprise at finding this doll! And, when I gave it to her for her 16th birthday she absolutely loved it!<br />The service was great; I received the doll a week before my daughter's birthday so I am very happy with the service.",5.0,0.625,1.0,1,Toys & Games
nice,5.0,0.6,1.0,1,Toys & Games
Couldn't log it on though,5.0,0.0,0.0,1,Toys & Games
It is of good quality.  It looks 100% better than most Webkinz I've seen.  My sun loves and loves playing in the computer.,5.0,0.56666666,1.0,1,Toys & Games
My Sister-in-law does the Webkinz thing! So it's nice I can send her FB massages to see what ones she wants!,5.0,0.425,1.0,1,Toys & Games
My grandson just loved this.,5.0,0.7,1.0,1,Toys & Games
Shipped fast and my niece loved it for a present!!,5.0,0.3,1.0,1,Toys & Games
gift for my great niece for Christmas and has a computer click to add to the fun thanks so great and such a great price,5.0,0.48333332,1.0,1,Toys & Games
i bought this thing for my gf because she loves gorilla. and think she is the cutest thing ever. great product thank you!!!,5.0,1.0,1.0,1,Toys & Games
"soft, good size and looks nice!",5.0,0.51666665,1.0,1,Toys & Games
"Overall a Great product, Kinda upset about the sizing of the Product itself, But great price and great product. Would recommend for children.",4.0,0.6,1.0,0,Toys & Games
I got this for my son to give his sister for Christmas!<br />She thinks it's very cute!!,5.0,1.0,1.0,1,Toys & Games
"My whole family loves to collect and play webkinz online. Thier site is pretty well organized and kid friendly. Every new webkin comes with a unique code for adoption. You name your pet and set it up in the virtual world, dress it and care for it and play fun and educational games. We have bought a few webkinz from Amazon and they come in a plastic bag and is NEW with TAG. Very fast shipping and packaged well. Prices are comparable or better than in a retail store.  This particular one is the webkin of the MONTH  for JAN.  which means when you log him in on your webkin account you get extra prizes. (each month features a different pet).",4.0,0.19638528,1.0,0,Toys & Games
The price was exceptionally good. The gorilla is fun on the Webkinz web page and makes a great way to send a gift directly to my grandson. It is durable and gets carried every day to school sticking out of a backpack. Since shipping was included it cost me less then if I bought it in Wisconsin and mailed it to his home in another state.,5.0,0.34666666,1.0,1,Toys & Games
In my view the grand children have become Lego experts now. Marco asked for this &#34;Gunship&#34; and assembled it in about 15 minutes despite its intricacies.<br />Thanks also to Amazon for making such items available within what it is becoming for us as almost one-source shopping.,5.0,0.3375,1.0,1,Toys & Games
oh i love my plush!!,5.0,0.78125,1.0,1,Toys & Games
Was really small size for the price.,3.0,-0.25,0.0,0,Toys & Games
son liked it,3.0,0.6,1.0,0,Toys & Games
"Don't expect this goal to stay in place when kick a ball into it. It's good for the little ones to practice on, but I rest mine against our fence which helps it from going anywhere. The ball is OK, be sure not to over inflate it. I'd recommend starting out with low air pressure and then gradually make it firmer over a few days. It's simply not the best quality ball, but will last for a year or so if taken care of. The cones are a joke. Good for marking off spaces, but a stiff breeze will help them take flight and any contact will move them immediately. The air pump works well, but without a pressure gauge you'll be prone to over inflation. That's about it, something fun for a 2-3 year old but not much older than that.",3.0,0.20765872,1.0,0,Toys & Games
"I bought this as a gift to my nieces, they loved it.I'm talking only about the goals the ball is a extra. the only issue is that lower part have to be removed to fold.",4.0,0.175,1.0,0,Toys & Games
"I purchased this set for my 3 year old and he absolutely loves it. However, it was on sale when i bought it @ $34.99 and I don't know that it is worth the $59.99 that it is listed at now, especially with the additional shipping. Still, a great product, very durable and practical.",4.0,0.26666668,1.0,0,Toys & Games
Good product,5.0,0.7,1.0,1,Toys & Games
"Now that I see how nice it is, I wish I had purchased the set with two goals.  The ball seems to be of good quality and comes with a pump that houses the needle inside the pump handle for those of us who can't seem to find a needle when we need one.  Love that aspect!  The bright orange goal is attractive.  We don't use the cones; we just kick and have fun!  Great product!",5.0,0.6857143,1.0,1,Toys & Games
"I bought this for my nephew, who has endless energy, for his 2nd birthday.  He loved it.  Thanks for a great product!",5.0,0.355,1.0,1,Toys & Games
"Well made metal frame mini-goal for kids soccer games in the backyard. The cones and ball that complete the set are a bit feeble but the goal itself is well made, comes with clear instructions to clip it together ( no tools required ) and is robust enough for small kids to enjoy using.",4.0,-0.025,0.0,0,Toys & Games
This chicken toy is unique and adorable. The fabric is soft and plushy. I bought them for every baby I know. Plus one for myself.,4.0,0.09375,1.0,0,Toys & Games
Been looking for one of these for years for my classroom. Perfect!,5.0,1.0,1.0,1,Toys & Games
Fabulous super cute 'turkey' I will use come Thanksgiving so the minis can cook their dinner too.,5.0,0.41111112,1.0,1,Toys & Games
"I am so impressed with HABA toys! I just discovered them, and LOVE their stuff!! This chicken is adorable! It came very well packaged, and out of the box, it's adorable. It's soft, seems nicely made, just as described. It's a good size for a play kitchen too. The ends of the 'legs' are hard and the rest is plush. Too cute!",5.0,0.38541666,1.0,1,Toys & Games
I use this as part of my dramatic play in my preschool class room. The kids loved it. I'll be using it for years to come.,5.0,0.13333334,1.0,1,Toys & Games
"Let me first say, this is more like a Cornish hen then a &#34;grocery store&#34; chicken.<br /><br />That being said the chicken wings are very small, so keep an eye on your tot while he or she is playing with this item especially if they are teething and still sticking items in their mouth. I ended up just pulling the wings off while my boy plays with this just to be safe. Overall a fun little play foodie item for all!",5.0,0.043402776,1.0,1,Toys & Games
Love this chicken! My toddler even more so. His favorite meal is roasted chicken and rice with brocolli so I was on the look out for a play chicken for his kitchen set. This is perfect. The fact that you can tear a drumstick or wing off the bird and serve it on a plate is awesome. The only problem is we have chicken parts spread around the house (found a drumstick under the couch today) but there are only 4 parts (5 including the body) so not a huge deal to keep track of. The Velcro seems like it will last a while too. Good addition for your aspiring chef's play kitchen.,5.0,0.10357143,1.0,1,Toys & Games
"Love this toy turkey! Put it in our ""Pretend & Learn Center"" at school around Thanksgiving and the class loved it too! Put it in the washing machine and it held up nicely.",5.0,0.5,1.0,1,Toys & Games
"My 2 year old daughter loves playing with this in her kitchen.  She washes it, takes the pieces off, then cooks them and serves them up.  She plays with this more than any of the other food items she has. It's the perfect size, looks like a small, real chicken and very soft.",5.0,0.065,1.0,1,Toys & Games
"My 4y loves it, is well done and is washable i would buy it again... a lil pricy thou",5.0,0.0,0.0,1,Toys & Games
My daughter loves playing with her baked chicken. The plush toy is so realistic that it was a hit with the rest of the family too.,5.0,-0.21666667,0.0,1,Toys & Games
"My girls love play food, but this one may be their favorite yet.  Let me start by saying that neither one will actually eat chicken, so Santa brought this in the hope that it will help them get over their aversion.  :-)  It's so cute - perfect size for little hands (my girls are 5 & 3), and everyone loves that the drumsticks and wings are removable.  My girls have served chicken pieces several times now since yesterday morning.  Next step - they eat the real stuff!",5.0,0.15520833,1.0,1,Toys & Games
My kids love this toy. They are 4 and 5 but I could see them playing with it for years. It is just a fun item to add to their food collection for their pretend kitchen. Highly recommend these products over plastic junk that isn't very inventive.,5.0,0.4025,1.0,1,Toys & Games
Super nice roasted chicken! Soft and the right size for small hands.,5.0,0.053174604,1.0,1,Toys & Games
The most fun playing with food we've had in a long time!,5.0,0.24583334,1.0,1,Toys & Games
"This is too cute, my daughter serves me chicken on the daily. Good quality and sturdy.",5.0,0.15,1.0,1,Toys & Games
This play food chicken is adorable!  Very well made and so much fun for kids to play with.  It’s awesome that the legs and wings Velcro off to enhance pretend play cooking.,5.0,0.305,1.0,1,Toys & Games
This was the perfect add to my daughter's kitchen set. She loves this stuffed chicken. The drumsticks and wings velcro on and off the body. It's well made. I would definitely buy for gifts in the future.,5.0,0.1,1.0,1,Toys & Games
"We bought this as a prop for thanksgiving pics of our babies. I know its a chicken, but it doubles as a turkey! Our twins will be able to play with it when they are older. The detachable legs and wings are really cute.",5.0,0.104166664,1.0,1,Toys & Games
Great buy.  The legs Velcro off so you can pretend like you’re eating chicken legs and it is very adorable soft and cute for small kids under one or even older.,5.0,0.1952381,1.0,1,Toys & Games
This chicken is awesome! Great quality and well worth the money. (I totally bought an actual chicken to cook just because I was inspired by the fake one.),5.0,0.05,1.0,1,Toys & Games
"I was not sure what to expect when I ordered this item.  I was pleasantly surprised that it was larger than I had imagined, as some of Haba's wooden toys are not to scale and on the minature side.  This chicken is well made and the fabric is a soft velour.  The best part is that the legs and wings are velcroed and can come apart, which can teach my child about fractions.  The velcro is also quite strong so the legs and wings are firmly attached.  The legs are a sturdy plastic.  While this product is designed in Germany, it is made in China.  Overall, I would recommend this product.",5.0,0.058333334,1.0,1,Toys & Games
Like this. Lot of detail and lg. size. Great shipping. Arrived on time.,5.0,0.8,1.0,1,Toys & Games
